# AGSS09p2-Free-Opal-D5-PartIon-New
#
# 1: num      2:age           3:log(Te)         4:log(L/Lo)       5:Xc         6:NmuMax         7:Rmax  8:Tmax         9:NTmax         10:CpMax         11:KappaMax         12:RhoMax    13:R (Ro)    14:log g    15:(Z/X)s       16:Int((Nmu/r)^1.5)         17:RConv    18: Zs    19: Xs    20: Mass    21: C12(0)    22: Mover    22: He3(0)
  644     1.93792E+09     3.69830E+00    -5.79252E-01     6.73107E-01     9.00391E-04     6.83645E+09     9.82422E+06     9.26908E-04     3.35375E+08     1.98075E+00     6.94968E+01     6.86176E-01     4.64009E+00     9.84799E-03     2.47798E-22     2.17845E-02     7.38372E-03     7.49769E-01     1.49078E+33     7.38361E-07     0.00000E+00     4.84450E-05
  645     1.99258E+09     3.69839E+00    -5.78467E-01     6.71107E-01     9.14258E-04     6.83187E+09     9.82949E+06     9.29661E-04     3.35139E+08     1.97950E+00     6.96046E+01     6.86500E-01     4.63968E+00     9.83832E-03     2.57505E-22     2.17742E-02     7.37847E-03     7.49972E-01     1.49078E+33     6.46070E-07     0.00000E+00     4.80911E-05
  646     2.04723E+09     3.69848E+00    -5.77681E-01     6.69106E-01     9.27989E-04     6.82728E+09     9.83481E+06     9.32411E-04     3.34903E+08     1.97823E+00     6.97131E+01     6.86824E-01     4.63927E+00     9.82866E-03     2.67320E-22     2.17640E-02     7.37322E-03     7.50175E-01     1.49078E+33     5.68651E-07     0.00000E+00     4.77379E-05
  647     2.10188E+09     3.69858E+00    -5.76896E-01     6.67106E-01     9.41590E-04     6.82268E+09     9.84016E+06     9.35158E-04     3.34666E+08     1.97696E+00     6.98221E+01     6.87147E-01     4.63886E+00     9.81902E-03     2.77299E-22     2.17537E-02     7.36797E-03     7.50378E-01     1.49078E+33     5.03845E-07     0.00000E+00     4.73855E-05
  648     2.15652E+09     3.69867E+00    -5.76112E-01     6.65106E-01     9.55069E-04     6.81807E+09     9.84556E+06     9.37905E-04     3.34429E+08     1.97567E+00     6.99318E+01     6.87470E-01     4.63845E+00     9.80939E-03     2.87449E-22     2.17435E-02     7.36274E-03     7.50580E-01     1.49078E+33     4.49713E-07     0.00000E+00     4.70339E-05
  649     2.21115E+09     3.69877E+00    -5.75327E-01     6.63105E-01     9.68430E-04     6.81344E+09     9.85100E+06     9.40652E-04     3.34192E+08     1.97437E+00     7.00421E+01     6.87792E-01     4.63805E+00     9.79978E-03     2.97762E-22     2.17334E-02     7.35750E-03     7.50783E-01     1.49078E+33     4.04597E-07     0.00000E+00     4.66834E-05
  650     2.26577E+09     3.69886E+00    -5.74542E-01     6.61105E-01     9.81678E-04     6.79090E+09     9.86323E+06     9.39996E-04     3.33912E+08     1.97131E+00     7.02530E+01     6.88113E-01     4.63764E+00     9.79018E-03     3.08245E-22     2.17232E-02     7.35227E-03     7.50984E-01     1.49078E+33     3.67079E-07     0.00000E+00     4.63338E-05
  651     2.32038E+09     3.69896E+00    -5.73758E-01     6.59105E-01     9.94820E-04     6.78625E+09     9.86875E+06     9.42750E-04     3.33673E+08     1.97000E+00     7.03650E+01     6.88434E-01     4.63724E+00     9.78060E-03     3.18900E-22     2.17131E-02     7.34705E-03     7.51186E-01     1.49078E+33     3.35950E-07     0.00000E+00     4.59853E-05
  652     2.37498E+09     3.69905E+00    -5.72973E-01     6.57104E-01     1.00786E-03     6.78159E+09     9.87430E+06     9.45506E-04     3.33434E+08     1.96867E+00     7.04775E+01     6.88755E-01     4.63683E+00     9.77103E-03     3.29760E-22     2.17030E-02     7.34183E-03     7.51388E-01     1.49078E+33     3.10181E-07     0.00000E+00     4.56380E-05
  653     2.42956E+09     3.69915E+00    -5.72189E-01     6.55104E-01     1.02080E-03     6.77692E+09     9.87989E+06     9.48265E-04     3.33194E+08     1.96734E+00     7.05907E+01     6.89075E-01     4.63643E+00     9.76148E-03     3.40796E-22     2.16929E-02     7.33662E-03     7.51589E-01     1.49078E+33     2.88900E-07     0.00000E+00     4.52918E-05
  654     2.48414E+09     3.69924E+00    -5.71404E-01     6.53104E-01     1.03365E-03     6.77224E+09     9.88551E+06     9.51028E-04     3.32954E+08     1.96600E+00     7.07045E+01     6.89395E-01     4.63602E+00     9.75194E-03     3.52006E-22     2.16828E-02     7.33141E-03     7.51790E-01     1.49078E+33     2.71368E-07     0.00000E+00     4.49468E-05
  655     2.53871E+09     3.69934E+00    -5.70619E-01     6.51103E-01     1.04640E-03     6.76755E+09     9.89117E+06     9.53795E-04     3.32714E+08     1.96465E+00     7.08188E+01     6.89715E-01     4.63562E+00     9.74242E-03     3.63408E-22     2.16727E-02     7.32620E-03     7.51990E-01     1.49078E+33     2.56960E-07     0.00000E+00     4.46031E-05
  656     2.59327E+09     3.69943E+00    -5.69833E-01     6.49103E-01     1.05907E-03     6.76284E+09     9.89685E+06     9.56567E-04     3.32474E+08     1.96330E+00     7.09337E+01     6.90035E-01     4.63522E+00     9.73291E-03     3.74981E-22     2.16627E-02     7.32100E-03     7.52191E-01     1.49078E+33     2.45149E-07     0.00000E+00     4.42607E-05
  657     2.64781E+09     3.69953E+00    -5.69047E-01     6.47102E-01     1.07166E-03     6.75812E+09     9.90257E+06     9.59345E-04     3.32233E+08     1.96193E+00     7.10492E+01     6.90355E-01     4.63482E+00     9.72341E-03     3.86725E-22     2.16527E-02     7.31581E-03     7.52391E-01     1.49078E+33     2.35492E-07     0.00000E+00     4.39196E-05
  658     2.70235E+09     3.69962E+00    -5.68261E-01     6.45102E-01     1.08417E-03     6.75340E+09     9.90832E+06     9.62129E-04     3.31992E+08     1.96056E+00     7.11652E+01     6.90675E-01     4.63441E+00     9.71394E-03     3.98645E-22     2.16426E-02     7.31062E-03     7.52591E-01     1.49078E+33     2.27618E-07     0.00000E+00     4.35798E-05
  659     2.75687E+09     3.69972E+00    -5.67475E-01     6.43101E-01     1.09660E-03     6.74866E+09     9.91409E+06     9.64920E-04     3.31750E+08     1.95918E+00     7.12819E+01     6.90994E-01     4.63401E+00     9.70447E-03     4.10748E-22     2.16326E-02     7.30544E-03     7.52791E-01     1.49078E+33     2.21216E-07     0.00000E+00     4.32414E-05
  660     2.81138E+09     3.69982E+00    -5.66688E-01     6.41101E-01     1.10896E-03     6.74391E+09     9.91990E+06     9.67718E-04     3.31509E+08     1.95780E+00     7.13991E+01     6.91314E-01     4.63361E+00     9.69503E-03     4.23028E-22     2.16226E-02     7.30026E-03     7.52990E-01     1.49078E+33     2.16026E-07     0.00000E+00     4.29043E-05
  661     2.86588E+09     3.69991E+00    -5.65901E-01     6.39101E-01     1.12125E-03     6.73915E+09     9.92573E+06     9.70523E-04     3.31266E+08     1.95640E+00     7.15169E+01     6.91634E-01     4.63321E+00     9.68559E-03     4.35490E-22     2.16126E-02     7.29508E-03     7.53189E-01     1.49078E+33     2.11832E-07     0.00000E+00     4.25687E-05
  662     2.92036E+09     3.70001E+00    -5.65113E-01     6.37100E-01     1.13347E-03     6.73438E+09     9.93159E+06     9.73335E-04     3.31024E+08     1.95501E+00     7.16352E+01     6.91955E-01     4.63280E+00     9.67617E-03     4.48136E-22     2.16026E-02     7.28991E-03     7.53388E-01     1.49078E+33     2.08455E-07     0.00000E+00     4.22346E-05
  663     2.97484E+09     3.70011E+00    -5.64324E-01     6.35100E-01     1.14563E-03     6.72959E+09     9.93748E+06     9.76157E-04     3.30781E+08     1.95360E+00     7.17541E+01     6.92275E-01     4.63240E+00     9.66677E-03     4.60971E-22     2.15926E-02     7.28475E-03     7.53587E-01     1.49078E+33     2.05746E-07     0.00000E+00     4.19018E-05
  664     3.02930E+09     3.70020E+00    -5.63535E-01     6.33099E-01     1.15772E-03     6.72480E+09     9.94340E+06     9.78986E-04     3.30538E+08     1.95219E+00     7.18736E+01     6.92595E-01     4.63200E+00     9.65738E-03     4.73991E-22     2.15826E-02     7.27959E-03     7.53786E-01     1.49078E+33     2.03582E-07     0.00000E+00     4.15705E-05
  665     3.08375E+09     3.70030E+00    -5.62745E-01     6.31099E-01     1.16976E-03     6.72000E+09     9.94934E+06     9.81825E-04     3.30294E+08     1.95077E+00     7.19937E+01     6.92916E-01     4.63160E+00     9.64800E-03     4.87200E-22     2.15726E-02     7.27444E-03     7.53984E-01     1.49078E+33     2.01863E-07     0.00000E+00     4.12407E-05
  666     3.13818E+09     3.70040E+00    -5.61955E-01     6.29098E-01     1.18173E-03     6.71518E+09     9.95531E+06     9.84673E-04     3.30050E+08     1.94935E+00     7.21144E+01     6.93237E-01     4.63120E+00     9.63864E-03     5.00604E-22     2.15626E-02     7.26929E-03     7.54182E-01     1.49078E+33     2.00504E-07     0.00000E+00     4.09124E-05
  667     3.19261E+09     3.70049E+00    -5.61164E-01     6.27098E-01     1.19365E-03     6.71036E+09     9.96131E+06     9.87531E-04     3.29805E+08     1.94792E+00     7.22356E+01     6.93558E-01     4.63079E+00     9.62930E-03     5.14197E-22     2.15526E-02     7.26415E-03     7.54380E-01     1.49078E+33     1.99438E-07     0.00000E+00     4.05856E-05
  668     3.24702E+09     3.70059E+00    -5.60372E-01     6.25097E-01     1.20552E-03     6.70105E+09     9.96907E+06     9.89568E-04     3.29546E+08     1.94606E+00     7.23849E+01     6.93880E-01     4.63039E+00     9.61996E-03     5.27986E-22     2.15427E-02     7.25901E-03     7.54577E-01     1.49078E+33     1.98610E-07     0.00000E+00     4.02602E-05
  669     3.30142E+09     3.70069E+00    -5.59580E-01     6.23097E-01     1.21734E-03     6.69620E+09     9.97512E+06     9.92447E-04     3.29300E+08     1.94462E+00     7.25074E+01     6.94202E-01     4.62999E+00     9.61064E-03     5.41973E-22     2.15327E-02     7.25387E-03     7.54775E-01     1.49078E+33     1.97973E-07     0.00000E+00     3.99364E-05
  670     3.35581E+09     3.70079E+00    -5.58786E-01     6.21096E-01     1.22911E-03     6.69135E+09     9.98119E+06     9.95337E-04     3.29054E+08     1.94317E+00     7.26306E+01     6.94524E-01     4.62958E+00     9.60134E-03     5.56162E-22     2.15227E-02     7.24874E-03     7.54972E-01     1.49078E+33     1.97492E-07     0.00000E+00     3.96141E-05
  671     3.41018E+09     3.70088E+00    -5.57992E-01     6.19096E-01     1.24083E-03     6.68648E+09     9.98730E+06     9.98238E-04     3.28808E+08     1.94172E+00     7.27543E+01     6.94847E-01     4.62918E+00     9.59205E-03     5.70548E-22     2.15127E-02     7.24362E-03     7.55169E-01     1.49078E+33     1.97136E-07     0.00000E+00     3.92934E-05
  672     3.46454E+09     3.70098E+00    -5.57197E-01     6.17096E-01     1.25251E-03     6.68160E+09     9.99343E+06     1.00115E-03     3.28562E+08     1.94026E+00     7.28786E+01     6.95170E-01     4.62878E+00     9.58278E-03     5.85138E-22     2.15027E-02     7.23850E-03     7.55365E-01     1.49078E+33     1.96881E-07     0.00000E+00     3.89741E-05
  673     3.51889E+09     3.70108E+00    -5.56401E-01     6.15095E-01     1.26414E-03     6.67671E+09     9.99958E+06     1.00407E-03     3.28315E+08     1.93880E+00     7.30035E+01     6.95494E-01     4.62837E+00     9.57351E-03     5.99936E-22     2.14927E-02     7.23338E-03     7.55562E-01     1.49078E+33     1.96709E-07     0.00000E+00     3.86564E-05
  674     3.57323E+09     3.70118E+00    -5.55605E-01     6.13095E-01     1.27572E-03     6.67627E+09     1.00040E+07     1.00783E-03     3.28084E+08     1.93776E+00     7.31007E+01     6.95818E-01     4.62797E+00     9.56427E-03     6.14947E-22     2.14827E-02     7.22827E-03     7.55758E-01     1.49078E+33     1.96603E-07     0.00000E+00     3.83403E-05
  675     3.62755E+09     3.70128E+00    -5.54807E-01     6.11094E-01     1.28725E-03     6.67136E+09     1.00102E+07     1.01077E-03     3.27836E+08     1.93629E+00     7.32267E+01     6.96142E-01     4.62756E+00     9.55504E-03     6.30176E-22     2.14727E-02     7.22317E-03     7.55954E-01     1.49078E+33     1.96551E-07     0.00000E+00     3.80257E-05
  676     3.68187E+09     3.70137E+00    -5.54009E-01     6.09094E-01     1.29875E-03     6.66643E+09     1.00164E+07     1.01373E-03     3.27589E+08     1.93481E+00     7.33533E+01     6.96467E-01     4.62716E+00     9.54582E-03     6.45628E-22     2.14626E-02     7.21807E-03     7.56150E-01     1.49078E+33     1.96543E-07     0.00000E+00     3.77126E-05
  677     3.73617E+09     3.70147E+00    -5.53209E-01     6.07093E-01     1.31021E-03     6.66150E+09     1.00227E+07     1.01669E-03     3.27340E+08     1.93333E+00     7.34804E+01     6.96792E-01     4.62675E+00     9.53662E-03     6.61295E-22     2.14526E-02     7.21297E-03     7.56345E-01     1.49078E+33     1.96572E-07     0.00000E+00     3.74011E-05
  678     3.79045E+09     3.70157E+00    -5.52409E-01     6.05093E-01     1.32163E-03     6.65655E+09     1.00290E+07     1.01967E-03     3.27092E+08     1.93185E+00     7.36082E+01     6.97118E-01     4.62635E+00     9.52743E-03     6.77184E-22     2.14426E-02     7.20788E-03     7.56540E-01     1.49078E+33     1.96630E-07     0.00000E+00     3.70912E-05
  679     3.84473E+09     3.70167E+00    -5.51607E-01     6.03092E-01     1.33302E-03     6.65160E+09     1.00353E+07     1.02265E-03     3.26842E+08     1.93036E+00     7.37366E+01     6.97445E-01     4.62594E+00     9.51825E-03     6.93296E-22     2.14326E-02     7.20280E-03     7.56736E-01     1.49078E+33     1.96714E-07     0.00000E+00     3.67828E-05
  680     3.89899E+09     3.70177E+00    -5.50805E-01     6.01092E-01     1.34438E-03     6.64663E+09     1.00416E+07     1.02565E-03     3.26593E+08     1.92887E+00     7.38656E+01     6.97772E-01     4.62553E+00     9.50909E-03     7.09639E-22     2.14225E-02     7.19772E-03     7.56931E-01     1.49078E+33     1.96819E-07     0.00000E+00     3.64759E-05
  681     3.95324E+09     3.70187E+00    -5.50002E-01     5.99091E-01     1.35571E-03     6.63720E+09     1.00497E+07     1.02784E-03     3.26325E+08     1.92695E+00     7.40246E+01     6.98100E-01     4.62512E+00     9.49994E-03     7.26155E-22     2.14124E-02     7.19264E-03     7.57125E-01     1.49078E+33     1.96943E-07     0.00000E+00     3.61707E-05
  682     4.00748E+09     3.70197E+00    -5.49197E-01     5.97091E-01     1.36700E-03     6.63221E+09     1.00561E+07     1.03086E-03     3.26074E+08     1.92545E+00     7.41550E+01     6.98428E-01     4.62472E+00     9.49080E-03     7.42752E-22     2.14024E-02     7.18757E-03     7.57320E-01     1.49078E+33     1.97082E-07     0.00000E+00     3.58670E-05
  683     4.06170E+09     3.70207E+00    -5.48392E-01     5.95091E-01     1.37828E-03     6.62721E+09     1.00625E+07     1.03390E-03     3.25823E+08     1.92394E+00     7.42860E+01     6.98757E-01     4.62431E+00     9.48168E-03     7.59502E-22     2.13923E-02     7.18250E-03     7.57514E-01     1.49078E+33     1.97236E-07     0.00000E+00     3.55648E-05
  684     4.11592E+09     3.70217E+00    -5.47585E-01     5.93090E-01     1.38952E-03     6.62220E+09     1.00689E+07     1.03694E-03     3.25572E+08     1.92244E+00     7.44177E+01     6.99086E-01     4.62390E+00     9.47257E-03     7.76418E-22     2.13822E-02     7.17744E-03     7.57708E-01     1.49078E+33     1.97402E-07     0.00000E+00     3.52643E-05
  685     4.17012E+09     3.70226E+00    -5.46777E-01     5.91090E-01     1.40074E-03     6.61718E+09     1.00754E+07     1.04000E-03     3.25320E+08     1.92093E+00     7.45500E+01     6.99417E-01     4.62349E+00     9.46348E-03     7.93513E-22     2.13721E-02     7.17239E-03     7.57902E-01     1.49078E+33     1.97579E-07     0.00000E+00     3.49653E-05
  686     4.22431E+09     3.70236E+00    -5.45969E-01     5.89089E-01     1.41198E-03     6.51774E+09     1.01195E+07     1.02590E-03     3.24651E+08     1.91063E+00     7.53207E+01     6.99747E-01     4.62308E+00     9.45440E-03     8.10798E-22     2.13620E-02     7.16734E-03     7.58095E-01     1.49078E+33     1.97767E-07     0.00000E+00     3.46679E-05
  687     4.27849E+09     3.70246E+00    -5.45159E-01     5.87089E-01     1.42326E-03     6.51273E+09     1.01261E+07     1.02901E-03     3.24393E+08     1.90913E+00     7.54576E+01     7.00079E-01     4.62267E+00     9.44534E-03     8.28271E-22     2.13519E-02     7.16229E-03     7.58289E-01     1.49078E+33     1.97965E-07     0.00000E+00     3.43721E-05
  688     4.33266E+09     3.70256E+00    -5.44347E-01     5.85088E-01     1.43453E-03     6.50769E+09     1.01327E+07     1.03213E-03     3.24135E+08     1.90762E+00     7.55952E+01     7.00411E-01     4.62225E+00     9.43628E-03     8.45941E-22     2.13418E-02     7.15725E-03     7.58482E-01     1.49078E+33     1.98172E-07     0.00000E+00     3.40779E-05
  689     4.38682E+09     3.70266E+00    -5.43535E-01     5.83088E-01     1.44577E-03     6.49357E+09     1.01429E+07     1.03362E-03     3.23834E+08     1.90527E+00     7.57959E+01     7.00744E-01     4.62184E+00     9.42724E-03     8.63816E-22     2.13316E-02     7.15221E-03     7.58675E-01     1.49078E+33     1.98388E-07     0.00000E+00     3.37853E-05
  690     4.44097E+09     3.70276E+00    -5.42722E-01     5.81088E-01     1.45700E-03     6.48852E+09     1.01495E+07     1.03678E-03     3.23574E+08     1.90375E+00     7.59352E+01     7.01078E-01     4.62143E+00     9.41822E-03     8.81872E-22     2.13215E-02     7.14718E-03     7.58867E-01     1.49078E+33     1.98612E-07     0.00000E+00     3.34943E-05
  691     4.49511E+09     3.70286E+00    -5.41907E-01     5.79087E-01     1.46820E-03     6.48346E+09     1.01562E+07     1.03994E-03     3.23314E+08     1.90223E+00     7.60752E+01     7.01412E-01     4.62101E+00     9.40921E-03     9.00195E-22     2.13113E-02     7.14215E-03     7.59060E-01     1.49078E+33     1.98845E-07     0.00000E+00     3.32049E-05
  692     4.54923E+09     3.70296E+00    -5.41091E-01     5.77087E-01     1.47939E-03     6.47838E+09     1.01629E+07     1.04312E-03     3.23053E+08     1.90070E+00     7.62159E+01     7.01747E-01     4.62060E+00     9.40021E-03     9.18699E-22     2.13011E-02     7.13713E-03     7.59252E-01     1.49078E+33     1.99085E-07     0.00000E+00     3.29171E-05
  693     4.60335E+09     3.70306E+00    -5.40274E-01     5.75087E-01     1.49055E-03     6.47330E+09     1.01696E+07     1.04632E-03     3.22792E+08     1.89917E+00     7.63573E+01     7.02083E-01     4.62018E+00     9.39121E-03     9.37419E-22     2.12909E-02     7.13211E-03     7.59444E-01     1.49078E+33     1.99334E-07     0.00000E+00     3.26309E-05
  694     4.65746E+09     3.70316E+00    -5.39455E-01     5.73086E-01     1.50171E-03     6.46820E+09     1.01763E+07     1.04953E-03     3.22531E+08     1.89764E+00     7.64994E+01     7.02420E-01     4.61977E+00     9.38224E-03     9.56353E-22     2.12807E-02     7.12709E-03     7.59636E-01     1.49078E+33     1.99589E-07     0.00000E+00     3.23463E-05
  695     4.71156E+09     3.70327E+00    -5.38636E-01     5.71086E-01     1.51285E-03     6.46309E+09     1.01831E+07     1.05276E-03     3.22269E+08     1.89610E+00     7.66423E+01     7.02758E-01     4.61935E+00     9.37328E-03     9.75508E-22     2.12705E-02     7.12208E-03     7.59828E-01     1.49078E+33     1.99853E-07     0.00000E+00     3.20633E-05
  696     4.76565E+09     3.70337E+00    -5.37815E-01     5.69086E-01     1.52397E-03     6.45797E+09     1.01899E+07     1.05600E-03     3.22006E+08     1.89456E+00     7.67859E+01     7.03096E-01     4.61893E+00     9.36433E-03     9.94893E-22     2.12603E-02     7.11707E-03     7.60020E-01     1.49078E+33     2.00123E-07     0.00000E+00     3.17819E-05
  697     4.81973E+09     3.70347E+00    -5.36992E-01     5.67085E-01     1.53508E-03     6.45284E+09     1.01967E+07     1.05926E-03     3.21743E+08     1.89302E+00     7.69302E+01     7.03435E-01     4.61851E+00     9.35539E-03     1.01450E-21     2.12500E-02     7.11207E-03     7.60211E-01     1.49078E+33     2.00401E-07     0.00000E+00     3.15021E-05
  698     4.87380E+09     3.70357E+00    -5.36168E-01     5.65085E-01     1.54618E-03     6.43887E+09     1.02071E+07     1.06095E-03     3.21435E+08     1.89067E+00     7.71389E+01     7.03775E-01     4.61809E+00     9.34647E-03     1.03434E-21     2.12398E-02     7.10707E-03     7.60402E-01     1.49078E+33     2.00687E-07     0.00000E+00     3.12238E-05
  699     4.92786E+09     3.70367E+00    -5.35343E-01     5.63085E-01     1.55727E-03     6.43372E+09     1.02140E+07     1.06425E-03     3.21170E+08     1.88911E+00     7.72851E+01     7.04116E-01     4.61767E+00     9.33755E-03     1.05442E-21     2.12295E-02     7.10208E-03     7.60593E-01     1.49078E+33     2.00979E-07     0.00000E+00     3.09472E-05
  700     4.98192E+09     3.70377E+00    -5.34517E-01     5.61084E-01     1.56835E-03     6.42855E+09     1.02209E+07     1.06756E-03     3.20905E+08     1.88756E+00     7.74320E+01     7.04457E-01     4.61725E+00     9.32866E-03     1.07473E-21     2.12192E-02     7.09709E-03     7.60784E-01     1.49078E+33     2.01278E-07     0.00000E+00     3.06721E-05
  701     5.03597E+09     3.70387E+00    -5.33689E-01     5.59084E-01     1.57942E-03     6.42338E+09     1.02278E+07     1.07088E-03     3.20640E+08     1.88600E+00     7.75797E+01     7.04800E-01     4.61683E+00     9.31977E-03     1.09529E-21     2.12089E-02     7.09211E-03     7.60974E-01     1.49078E+33     2.01583E-07     0.00000E+00     3.03986E-05
  702     5.09001E+09     3.70397E+00    -5.32860E-01     5.57084E-01     1.59049E-03     6.41819E+09     1.02348E+07     1.07422E-03     3.20374E+08     1.88443E+00     7.77281E+01     7.05143E-01     4.61641E+00     9.31090E-03     1.11609E-21     2.11986E-02     7.08713E-03     7.61165E-01     1.49078E+33     2.01896E-07     0.00000E+00     3.01266E-05
  703     5.14404E+09     3.70407E+00    -5.32029E-01     5.55084E-01     1.60154E-03     6.41299E+09     1.02417E+07     1.07758E-03     3.20108E+08     1.88286E+00     7.78773E+01     7.05487E-01     4.61598E+00     9.30204E-03     1.13714E-21     2.11882E-02     7.08215E-03     7.61355E-01     1.49078E+33     2.02215E-07     0.00000E+00     2.98563E-05
  704     5.19807E+09     3.70418E+00    -5.31197E-01     5.53083E-01     1.61259E-03     6.40778E+09     1.02487E+07     1.08096E-03     3.19841E+08     1.88129E+00     7.80273E+01     7.05832E-01     4.61556E+00     9.29319E-03     1.15844E-21     2.11779E-02     7.07718E-03     7.61545E-01     1.49078E+33     2.02541E-07     0.00000E+00     2.95875E-05
  705     5.25209E+09     3.70428E+00    -5.30364E-01     5.51083E-01     1.62363E-03     6.39373E+09     1.02594E+07     1.08280E-03     3.19525E+08     1.87892E+00     7.82444E+01     7.06178E-01     4.61513E+00     9.28436E-03     1.18000E-21     2.11675E-02     7.07222E-03     7.61735E-01     1.49078E+33     2.02873E-07     0.00000E+00     2.93203E-05
  706     5.30610E+09     3.70438E+00    -5.29529E-01     5.49083E-01     1.63467E-03     6.38849E+09     1.02665E+07     1.08621E-03     3.19256E+08     1.87734E+00     7.83964E+01     7.06525E-01     4.61470E+00     9.27553E-03     1.20181E-21     2.11571E-02     7.06726E-03     7.61924E-01     1.49078E+33     2.03211E-07     0.00000E+00     2.90546E-05
  707     5.36011E+09     3.70448E+00    -5.28693E-01     5.47083E-01     1.64571E-03     6.38325E+09     1.02735E+07     1.08965E-03     3.18987E+08     1.87575E+00     7.85491E+01     7.06873E-01     4.61428E+00     9.26672E-03     1.22389E-21     2.11467E-02     7.06230E-03     7.62114E-01     1.49078E+33     2.03556E-07     0.00000E+00     2.87905E-05
  708     5.41411E+09     3.70459E+00    -5.27855E-01     5.45082E-01     1.65674E-03     6.37799E+09     1.02806E+07     1.09310E-03     3.18718E+08     1.87416E+00     7.87027E+01     7.07222E-01     4.61385E+00     9.25792E-03     1.24624E-21     2.11363E-02     7.05734E-03     7.62303E-01     1.49078E+33     2.03906E-07     0.00000E+00     2.85279E-05
  709     5.46811E+09     3.70469E+00    -5.27015E-01     5.43082E-01     1.66777E-03     6.37272E+09     1.02878E+07     1.09657E-03     3.18448E+08     1.87257E+00     7.88571E+01     7.07571E-01     4.61342E+00     9.24914E-03     1.26885E-21     2.11258E-02     7.05239E-03     7.62492E-01     1.49078E+33     2.04263E-07     0.00000E+00     2.82668E-05
  710     5.52209E+09     3.70479E+00    -5.26174E-01     5.41082E-01     1.67880E-03     6.35861E+09     1.02986E+07     1.09852E-03     3.18126E+08     1.87018E+00     7.90805E+01     7.07922E-01     4.61299E+00     9.24036E-03     1.29174E-21     2.11154E-02     7.04745E-03     7.62681E-01     1.49078E+33     2.04625E-07     0.00000E+00     2.80073E-05
  711     5.57608E+09     3.70489E+00    -5.25332E-01     5.39082E-01     1.68982E-03     6.35332E+09     1.03058E+07     1.10203E-03     3.17855E+08     1.86858E+00     7.92370E+01     7.08273E-01     4.61256E+00     9.23160E-03     1.31491E-21     2.11049E-02     7.04250E-03     7.62870E-01     1.49078E+33     2.04994E-07     0.00000E+00     2.77494E-05
  712     5.63006E+09     3.70500E+00    -5.24488E-01     5.37082E-01     1.70085E-03     6.34801E+09     1.03130E+07     1.10556E-03     3.17583E+08     1.86698E+00     7.93943E+01     7.08626E-01     4.61213E+00     9.22285E-03     1.33835E-21     2.10944E-02     7.03757E-03     7.63058E-01     1.49078E+33     2.05368E-07     0.00000E+00     2.74930E-05
  713     5.68403E+09     3.70510E+00    -5.23643E-01     5.35082E-01     1.71188E-03     6.34269E+09     1.03203E+07     1.10910E-03     3.17310E+08     1.86537E+00     7.95524E+01     7.08980E-01     4.61169E+00     9.21411E-03     1.36208E-21     2.10839E-02     7.03263E-03     7.63246E-01     1.49078E+33     2.05747E-07     0.00000E+00     2.72380E-05
  714     5.73800E+09     3.70520E+00    -5.22796E-01     5.33082E-01     1.72291E-03     6.33736E+09     1.03276E+07     1.11267E-03     3.17037E+08     1.86376E+00     7.97114E+01     7.09334E-01     4.61126E+00     9.20538E-03     1.38565E-21     2.10733E-02     7.02770E-03     7.63435E-01     1.49078E+33     2.06132E-07     0.00000E+00     2.69847E-05
  715     5.79198E+09     3.70531E+00    -5.21947E-01     5.31082E-01     1.73395E-03     6.32319E+09     1.03386E+07     1.11473E-03     3.16709E+08     1.86135E+00     7.99415E+01     7.09690E-01     4.61082E+00     9.19666E-03     1.40977E-21     2.10627E-02     7.02278E-03     7.63623E-01     1.49078E+33     2.06523E-07     0.00000E+00     2.67328E-05
  716     5.84596E+09     3.70541E+00    -5.21096E-01     5.29082E-01     1.74499E-03     6.31784E+09     1.03459E+07     1.11834E-03     3.16435E+08     1.85973E+00     8.01027E+01     7.10047E-01     4.61039E+00     9.18795E-03     1.43424E-21     2.10522E-02     7.01785E-03     7.63811E-01     1.49078E+33     2.06918E-07     0.00000E+00     2.64824E-05
  717     5.89993E+09     3.70551E+00    -5.20244E-01     5.27081E-01     1.75603E-03     6.31247E+09     1.03533E+07     1.12197E-03     3.16159E+08     1.85811E+00     8.02648E+01     7.10405E-01     4.60995E+00     9.17925E-03     1.45907E-21     2.10416E-02     7.01293E-03     7.63998E-01     1.49078E+33     2.07319E-07     0.00000E+00     2.62334E-05
  718     5.95390E+09     3.70562E+00    -5.19390E-01     5.25081E-01     1.76708E-03     6.30709E+09     1.03607E+07     1.12563E-03     3.15883E+08     1.85648E+00     8.04278E+01     7.10763E-01     4.60951E+00     9.17057E-03     1.48425E-21     2.10309E-02     7.00802E-03     7.64186E-01     1.49078E+33     2.07725E-07     0.00000E+00     2.59860E-05
  719     6.00786E+09     3.70572E+00    -5.18535E-01     5.23081E-01     1.77813E-03     6.29295E+09     1.03718E+07     1.12780E-03     3.15551E+08     1.85407E+00     8.06629E+01     7.11123E-01     4.60907E+00     9.16190E-03     1.50974E-21     2.10203E-02     7.00311E-03     7.64373E-01     1.49078E+33     2.08136E-07     0.00000E+00     2.57401E-05
